id,journal,publisher,publish_year,publish_month,category,title,title(eng),author,abstract,abstract(eng),citation_count,doi,uci
ART001853431,한국문헌정보학회지,한국문헌정보학회지,2014,8,문헌정보학,PISA 2009에서 도서관방문이 독서태도 및 독서방법과 읽기성취도에 미치는 영향,"Effects of the Library Use Factor on Reading Achievement, Reading Attitude and Behavioral Factors of PISA 2009",박주현(광주광역시교육청);사공복희(전남대학교),"이 연구는 OECD PISA 2009 원자료를 활용하여 학교도서관의 교육적 영향력과 책무성을 확인하고 공교육의 내실화에 이바지할 수 있는 시사점을 도출하는 데 목적이 있다. 이를 위해 OECD PISA 2009에 참여한 우리나라 만 15세 4,989명의 설문자료와 읽기성취도 점수를 활용하였다. 구조방정식 모델링을 통하여 도서관방문이 독서태도와 독서방법 및 읽기성취도에 미치는 영향력을 분석하였다. 분석결과 도서관방문은 독서태도, 독서방법 및 읽기성취도와 인과관계가 있었으며, 독서태도는 독서방법 및 읽기성취도와, 독서방법은 읽기성취도와 인과관계가 있었다. 이러한 인과관계에 집단을 적용한 결과, 일부 개별 경로에서 집단이 조절변수로 작용하였다.","The purpose of this study is to check the educational influence and accountability of school library and to derive implications for the improvement of public education, using raw data of OECD PISA 2009. To do this, the reading achievement as well as questionnaire of 4,989 Korean students’ data in OECD PISA 2009 were used. It analyzed how the visit of library can affect reading achievement, reading attitude and behavioral through structural equation modeling method. The results were as follows. The library use factor is a cause-effect relationship among reading achievement, reading attitude and behavioral factors. In addition, the reading attitude is a cause-effect relationship between reading behavior factor and reading achievement. In the part of reading behavior is a cause-effect relationship reading achievement. In the results of applying this causal relationship of whole population, in some individual cases, they are activated as moderating variable.",2,http://dx.doi.org/10.4275/KSLIS.2014.48.3.169,http://dx.doi.org/10.4275/KSLIS.2014.48.3.169
ART001853431,한국디자인포럼,한국디자인포럼,2014,8,디자인,유비쿼터스 환경의 사용 경험 분석을 통한 도서관 가구 가이드라인과 컨셉 제안,Library Furniture Design Guidelines and Concept for Ubiquitous Environment Based on User Experience Analysis,김은정(동서대학교);정의철(연세대학교),"본 연구의 목적은 유비쿼터스 환경에서의 도서관가구 사용자 경험을 탐색하여 새로운 도서관 가구 디자인 가이드라인과 컨셉을 제안하는 것이다. 이를 위해 도서관 공간의 특성과 각 공간에서의 가구에 대한 유형을 고찰하고, 유비쿼터스 기능과 특성에 대해 이론고찰을 진행하였다. 도서관 가구에 대한 사용자경험 조사는 사물함, 서가/발받침대, 일반열람석, 노트북열람석, 캐럴, 서비스데스크/북트럭을 중심으로 관찰과 심층인터뷰를 통해 이루어졌다.
분석 결과, 현재 유비쿼터스 도서관 가구는 정보화와 네트워크화, 편재화를 중심으로 한 커뮤니케이션 서비스 중심으로 유비쿼터스 초기 환경 단계에서 벗어나지 못하고 있음을 파악하였다.
따라서, 향후 유비쿼터스 도서관 가구의 디자인을 위해 소통성 측면에서 영역별로 기능이 연계된 시스템과 지능적인 센서감지 기능이 제공되어야 한다. 유연성에서는 개인별 맞춤 공간과 서비스를 제공하고, 유연한 가구배치와 심리적 안정감을 느낄 수 있는 디자인이 이루어져야 한다. 동시성에서는 안정적인 네트워크 환경을 유지하고 영역별로 유사한 기능의 연계가 이루어져야 한다. 보안성에서는 스크린 사이즈 및 노출 정보의 최소화, 칸막이 구획 등으로 프라이버시를 확보하게 한다. 이상의 가이드라인을 바탕으로 향후 고차원적이고 사용자 중심의 능동적인 유비쿼터스 도서관 가구 디자인이 이루어지길 기대한다. 본 연구에서 제안한 컨셉 일부가 제품화되어 2010년에 신축된 도서관에 설치되었다.","The research aimed to analyze the user experience with ubiquitous library furniture, and accordingly, develop design guidelines & concept for the near-future furniture in ubiquitous environment. The research consisted of literature review and field study including observation and in-depth interview. The analysis was focused on RFID cabinet, bookshelf with stepladder, general carrel, laptop carrel, circular carrel, and service desk/book truck.
The finding showed that current ubiquitous library furniture was in the early ubiquitous environmental stage providing only communication service focusing on network, instant access to digital information, and convergence of computing system.
Therefore, for the successful near-future ubiquitous library furniture design, critical design guidelines were developed and suggested in the study as follows: intelligent system to automatically perceive diverse context and react supportively for communication, customized service design and flexible furniture layout for flexibility, reliable network environment and connection between relevant function for simultaneity, and privacy protection design for security. It is expected that the design guidelines would work as a key principles for near-future high-level and user-centered ubiquitous library furniture design.",0,http://dx.doi.org/10.21326/ksdt.2014..44.021,http://dx.doi.org/10.21326/ksdt.2014..44.021
ART001853431,한국문헌정보학회지,한국문헌정보학회지,2014,8,문헌정보학,공공도서관의 이용자 민원 요인 분석 연구,A Study on the Factors of Civil Petitions & Complaints within Public Libraries,이고은(연세대학교 문헌정보학과);김기영(연세대학교),"본 연구는 민원을 청원과 불만표현의 두 가지 성격을 지닌 행위로 이해하고, 공공도서관에서 민원의 성격을 파악하고 그 요인을 도출하는 것을 목적으로 한다. 이를 위해 이용자와의 도서관 민원에 대한 심층면담과 선행연구를 바탕으로 설문지를 개발하여, 3개 공공도서관의 이용자를 대상으로 설문조사를 실시하고, 수거된 설문지 154부를 바탕으로 요인분석, 정준상관분석 및 회귀분석을 이용하여 통계분석을 실시하였다. 분석결과, 도서관 민원은 건의/청원과 불평행위로 구분하여 이해할 수 있었으며, 이러한 각각의 종속요인에 영향을 미치는 독립요인으로 사서전문성, 서비스편의성, 사서와의 교류 등 6개 요인을 도출하였다. 또한 각각의 종속요인에 대한 개별 독립요인의 영향을 분석함으로써 건의/청원 및 불평행위의 성격은 물론, 민원에 대한 기능적 접근뿐 아니라 구조관계적 접근의 중요성을 파악하였다. 이러한 분석 및 토의를 토대로 종속변수로서의 민원뿐 아니라 도서관 성과에 영향을 미치는 독립변수로서의 민원 및 도서관의 대처에 대한 연구의 필요성을 제시하였다.","This study aims to understand the characteristics of civil petitions and complaints within public libraries and to identify factors to the civil petitions. We develop a survey questionnaire for the goals based on the previous related studies and a pilot study with several open-ended interviews with public library users. Then we collect data using the questionnaire from 154 survey participants (public library users). The collected data are statistically analyzed by using factor analysis, canonical correlation analysis, and multiple linear regression analysis. The results show that there are two identified dependent factors, such as petition and complaint, and six independent factors, including librarian specialty, service convenience, and communication between librarians and users. Through a series of statistical analysis for identifying specific relationships between individual dependent factors and predictors, we discuss the characteristics of the library civil petitions and complaints, and the importance of a structural/relation-based approach to the library civil petition as a complimentary for the functional approach. Based on the results and discussions, we suggest several future research directions, including research on the relationship between the library civil petitions and library performances.",3,http://dx.doi.org/10.4275/KSLIS.2014.48.3.281,http://dx.doi.org/10.4275/KSLIS.2014.48.3.281
ART001853431,한국문화공간건축학회논문집,한국문화공간건축학회논문집,2014,11,기타예술체육,도서관 이용자 공간의 만족도 및 요구 분석에 관한 연구,A Study on the Analysis of Satisfaction and Needs in the Library User Space,황미영(동양대학교),"This study aims to investigate the characteristics of the process which users select and utilize knowledge and information focusing on the users of library and to analyze users' perception on space, satisfaction and demands to find out ways of exchange between the users and space of knowledge and information. Subject libraries of research for this study were 5 public libraries of various sizes in Korea. Questionnaire surveys and interviews were conducted on the users of the library together with survey on reality and status of the libraries. Self-administered questionnaire survey was conducted on users at the age of middle school students and over in one-on-one interview. Valid 540 questionnaires were collected and SPSS12.0 was utilized for the analysis and verification of the samples. Permissible error was ±4.22% in 95% confidence level. Frequency analysis, cross tabulation analysis and regression analysis were performed in sequence on each item (users' perception on the space, satisfaction, demand, etc.) As the result, characteristics of patterns of knowledge and information use in the space of library - perception on library facilities and user space, satisfactory / unsatisfactory spaces, satisfaction with scale, demand on arrangement of functional space, correlation among items based one purpose of use - was grasped and, on the basis of this information, directions for arrangement of space were partially suggested.","This study aims to investigate the characteristics of the process which users select and utilize knowledge and information focusing on the users of library and to analyze users' perception on space, satisfaction and demands to find out ways of exchange between the users and space of knowledge and information. Subject libraries of research for this study were 5 public libraries of various sizes in Korea. Questionnaire surveys and interviews were conducted on the users of the library together with survey on reality and status of the libraries. Self-administered questionnaire survey was conducted on users at the age of middle school students and over in one-on-one interview. Valid 540 questionnaires were collected and SPSS12.0 was utilized for the analysis and verification of the samples. Permissible error was ±4.22% in 95% confidence level. Frequency analysis, cross tabulation analysis and regression analysis were performed in sequence on each item (users' perception on the space, satisfaction, demand, etc.) As the result, characteristics of patterns of knowledge and information use in the space of library - perception on library facilities and user space, satisfactory / unsatisfactory spaces, satisfaction with scale, demand on arrangement of functional space, correlation among items based one purpose of use - was grasped and, on the basis of this information, directions for arrangement of space were partially suggested.",1,,
ART001853431,한국비블리아학회지,한국비블리아학회지,2014,12,문헌정보학,"도서관, 기록관, 박물관의 윤리강령 비교 연구- 해외 전문직협회 윤리강령을 중심으로 -","A Comparative Study on the Codes of Ethics by Professional Associations of Libraries, Archives and Museums in Foreign Countries",김지현(이화여자대학교),"본 연구는 도서관, 기록관, 박물관의 협력에 있어 실무자들의 업무와 인식의 근간이 되는 전문직 가치를 논의하고 윤리강령 분석을 통해 세 분야에서 공통적으로 제시되는 전문직 가치와 각 분야에서 차별적으로 제시되는 전문직 가치를 조사하는 것을 목적으로 하였다. 이를 위해 미국, 캐나다, 영국, 호주의 도서관, 기록관, 박물관 협회 윤리강령을 조사대상으로 선정하였다. 문헌연구를 바탕으로 전문직 가치에 대한 이론적 연구를 조사하여 공통된 가치를 추출하였으며 이를 근거로 분석을 실시하면서 최종적으로 13개의 공통 요소를 포함하는 분석 기준을 제시하였다. 분석 결과 공통된 전문직 가치로는 접근, 개인정보 보호, 소장물 관리, 전문직으로서의 임무, 사회적 책임인 것으로 나타났다. 도서관 분야에서는 지적자유, 기록관 분야에서는 증거로서의 기록, 박물관 분야에서는 연구․해석 기능이 각 분야에서 고유하면서도 강조되는 윤리적 측면인 것으로 나타났다.","This study investigated professional values on which the practices and the perceptions of professions were based, then identified common professional values and different ones. The codes of ethics by professional organizations of libraries, archives, or museums in the U.S., Canada, the U.K. and Australia were selected for the analysis. Predicated on the literature review, common professional values were derived from the existing studies. While conducting the analysis, 13 values were identified and finalized. As a result, it was found that common professional values included access, privacy, stewardship, professional conduct and professional responsibilities to the society. Intellectual freedom in the library area, records as an evidence in the archive area, and research and interpretation in the museum area are those emphasized and unique in each area.",0,http://dx.doi.org/10.14699/kbiblia.2014.25.4.005,http://dx.doi.org/10.14699/kbiblia.2014.25.4.005
ART001853431,한국문화공간건축학회논문집,한국문화공간건축학회논문집,2014,2,기타예술체육,지식정보 전달체계의 하이브리드적 특성에 관한 연구 -공공도서관 사례를 중심으로-,The Study on the Hybrid Characteristics of Knowledge Information Transfer Systems,황미영(동양대학교),"In today's library space, paradigms are changing as exhibited in the diversification of information media and the expansion of information interface due to the changes in the knowledge and information environment caused by the advancement of information technology, thereby requiring spatial changes. The purpose of this study is to determine whether the concept of hybrid culture, the modern sociocultural phenomenon, is inherent in the trend of spatial changes in knowledge and information facilities and investigate how the characteristics of the hybrid culture are developed in the knowledge and information exchanging and conveying system within the space for knowledge and information. For this, the concept, characteristics, and communication system of the hybrid culture were examined as the theoretical background, and the characteristics of the composition of the knowledge and information space structure, the convey and exchange network structure, and the aspect of user space were analyzed through the case of library. As a result, the following were analyzed. (1) The characteristic of the hybrid culture, today's social culture, also appears in the knowledge and information space and structure in the case of library, and modern library space showed various characteristics such as the changes in various parts due to the expansion and advancement of the type and program of knowledge and information. (2) Each user space in the library in the case induced integrative approach to save, distribute, convey, exchange, and create the process of conveying and exchanging knowledge and information for liberal users of today. (3) Such an open system of the knowledge and information space and integrative approach lowers the border between the user and the knowledge and information, facilitates the communication between individual elements, or even becomes the foundation for the hybrid culture. (4) Therefore, it would be necessary to reorganize or improve the user space in today's library into an integrated spatial system reflecting today's social culture with regard to the development of the space in the future.","In today's library space, paradigms are changing as exhibited in the diversification of information media and the expansion of information interface due to the changes in the knowledge and information environment caused by the advancement of information technology, thereby requiring spatial changes. The purpose of this study is to determine whether the concept of hybrid culture, the modern sociocultural phenomenon, is inherent in the trend of spatial changes in knowledge and information facilities and investigate how the characteristics of the hybrid culture are developed in the knowledge and information exchanging and conveying system within the space for knowledge and information. For this, the concept, characteristics, and communication system of the hybrid culture were examined as the theoretical background, and the characteristics of the composition of the knowledge and information space structure, the convey and exchange network structure, and the aspect of user space were analyzed through the case of library. As a result, the following were analyzed. (1) The characteristic of the hybrid culture, today's social culture, also appears in the knowledge and information space and structure in the case of library, and modern library space showed various characteristics such as the changes in various parts due to the expansion and advancement of the type and program of knowledge and information. (2) Each user space in the library in the case induced integrative approach to save, distribute, convey, exchange, and create the process of conveying and exchanging knowledge and information for liberal users of today. (3) Such an open system of the knowledge and information space and integrative approach lowers the border between the user and the knowledge and information, facilitates the communication between individual elements, or even becomes the foundation for the hybrid culture. (4) Therefore, it would be necessary to reorganize or improve the user space in today's library into an integrated spatial system reflecting today's social culture with regard to the development of the space in the future.",1,,
ART001853431,한국문헌정보학회지,한국문헌정보학회지,2014,2,문헌정보학,이용자의 이용행태 및 혜택에 대한 인식이 대학도서관 서비스의 가치 평가에 미치는 영향,A Study on the Effects of Users’ Use Patterns and Their Recognition of Service Benefits on the Value Assessments of University Library Services,고영만(성균관대학교);표순희(성균관대학교 정보관리연구소);심원식(성균관대학교);황욱(경북대학교);정혜경(KDI국제정책대학원대학교),"본 연구는 대학도서관의 이용행태와 서비스의 혜택에 대한 인식이 이용자의 진술을 통해 가치가 도출되는 CVM을 적용해 측정한 도서관 서비스의 가치에 미치는 영향을 파악하고자 하였다. 이용행태의 변인은 도서관 방문 이용, 도서관 웹사이트 이용, 소속도서관 의존도이며, 혜택인식의 변인은 수업 및 강의, 논문 및 연구, 취업 및 외부활동에 대한 혜택의 만족도이다. 대학도서관 서비스는 도서대출, 해외 및 국내 논문, 참고서비스, 이용교육, 열람실 이용 서비스로 나누어 WTP를 측정하였다. 이용행태에 관한 가설 검증 결과 도서관의 방문 이용이 도서대출, 해외 논문 이용, 참고서비스, 이용교육에 대한 WTP에 영향을 미치며, 소속도서관의 의존도가 대출과 이용교육에 영향을 미치는 것으로 나타났다. 대학도서관이 제공하는 혜택에 대한 인식에 관한 가설 검증에서는 수업 및 강의의 혜택에 대한 만족도가 열람실 이용에 대한 WTP에 영향을 미치는 것으로 나타났다.","This research investigated the effects of university library users’ use patterns and their recognition of service benefits on the magnitude of service value assessments derived from users’ statements using contingent valuation method (CVM). Library users’ use patterns were operationalized by the number of library visits, library website visit counts and the degree of dependence on their own libraries. User benefits variables were measured by the level of satisfaction on the benefits of library use for teaching & instruction, research & writings, and employment & external activities. University library services were divided into circulation, journal articles (domestic & foreign), reference service, user education, reading room service and WTPs for each service were measured. The results from hypotheses testing show that the number of library visits affect WTP amounts for circulation, foreign article use, reference service and user education. The degree of library dependence seems to affect WTP amounts for circulation and user education. With regards to the hypotheses related to the recognition of library service benefits, the degree of satisfaction for teaching & instruction benefits seems to affect WTP amounts for reading room use.",4,http://dx.doi.org/10.4275/KSLIS.2014.48.1.329,http://dx.doi.org/10.4275/KSLIS.2014.48.1.329
ART001853431,한국도서관·정보학회지,한국도서관·정보학회지,2014,3,문헌정보학,공공도서관의 사회자본 측정에 관한 연구- 전남지역 공공도서관을 중심으로 -,A Study on the Measurement of Social Capital Created in Public Libraries - Focused on Public libraries in Jeonnam-Province -,박성우(전남대학교),이 연구는 공공도서관이 사회자본을 창출한다는 이론적 배경을 토대로 이용자들의 인식치에 대한 측정을 실시하였다. 또한 사회자본 요인들 간의 경로에 대한 구조모형을 설정하여 이에 대한 인과관계를 밝혔다. 이용자들의 사회자본 창출의 인식치는 지역사회에서 공공도서관의 존재가치와 지속가능성에 대한 표현이다. 도서관이 창출한 사회자본은 개인 및 지역공동체에 대한 다양한 혜택과 사회적 영향으로 나타남을 밝혔다. 이 연구의 결과는 공공도서관 평가에 긍정적인 영향을 미칠 것이다.,"This research attempted to analyze the measurement of users’ recognition level which is based on the theoretical background of social capital created in public libraries. The path of structural model was set among the factors of social capital and their causal relationships were verified. The users’ awareness of social capital created in public libraries is to prove the value of their existence and sustainability in the region. It was clear that social capital affected the various benefit and social impact for regional people and local community. Finally, the findings of this research will be positively expected to affect the assessment of public libraries.",5,http://dx.doi.org/10.16981/kliss.45.1.201403.197,http://dx.doi.org/10.16981/kliss.45.1.201403.197
ART001853431,한국비블리아학회지,한국비블리아학회지,2014,3,문헌정보학,대학생의 도서관 블로그 사용에 관한 연구- D 대학교 도서관을 중심으로 -,A Study on College Students’ Use of Library Blogs: Focus on D Academic Library,이란주(동덕여자대학교),"본 연구에서는 대학도서관 블로그의 주 이용자인 대학생들의 블로그 사용에 대한 의견과 경험을 바탕으로 그들이 선호하는 도서관 블로그에 대하여 조사․분석하는데 목적을 두고 있다. 즉 이용자 관점에서 도서관 블로그의 역할과 기능을 파악한 후 도서관 블로그 활성화 방안을 모색하는데 궁극적인 목적을 두고 있다. 연구방법으로 D 대학교 도서관 블로그를 사례로 선정하고 설문조사와 표적집단면접을 통해서 자관 이용자들이 D 대학교 도서관 블로그를 평가하고 개선방안에 대한 의견을 심도있게 논의하였다. 연구결과로 블로그의 접근성, 최신성, 콘텐츠, 홍보 등의 측면에서 문제점이 도출되었으며 블로그의 이용률을 향상시킬 수 있는 개선방안을 제안하였다.","This study investigates the evaluations, preferences, and opinions of students’ experiences with their academic library blog and to identify student suggestions on how to improve the utilization such blogs. For this study, the D academic library blog was selected for study, while employing survey and focus group research methods. The results include the students’ subjective evaluations of the library blog’s operations, suggestions on how to improve the operation, and how to stimulate the utilization of the blog. This study may provide insights on how to improve academic library blog operations with access, updates, content, and marketing strategies.",3,http://dx.doi.org/10.14699/kbiblia.2014.25.1.319,http://dx.doi.org/10.14699/kbiblia.2014.25.1.319
ART001994097,한국문헌정보학회지,한국문헌정보학회지,2015,5,문헌정보학,국제과학비즈니스도서관의 효과적 운영에 관한 기초연구,A Preliminary Study on the Effective Management Plan for the International Science Business Library,박현희(충남대학교);이성숙(충남대학교),이 연구의 목적은 국제과학비즈니스 벨트에 건립예정인 도서관의 효과적인 운영방안을 제시하기 위한 것이다. 이를 위해 국내외 도서관 중에서 과학비즈니스서비스라는 특화된 서비스를 제공하는 도서관의 사례를 분석하였다. 또한 건립될 도서관에 대한 이용자의 요구를 파악하기 위해 이용자 설문조사를 수행하였다. 사례분석과 설문을 바탕으로 국제과학비즈니스도서관의 효과적 운영방안으로 정보자원 및 특별 프로그램ㆍ인적지원ㆍ공간제공ㆍ국내 협력지원ㆍ국제 네트워크 형성의 다섯 가지를 제안하였다. 본 연구는 국제과학비즈니스도서관의 운영에 관한 기초 자료로 활용될 수 있을 것이다.,"The aim of this study is to propose the effective management plan for (New) Library at International Science Business Belt in Korea. For this purpose, this study analyzed cases of domestic and overseas libraries which have been providing the special Science Business Service. Also user questionnaire surveys were conducted for the user demand in (New) Library. Based on case studies and user surveys, the management plan for ISBL was suggested as follow with its division into five realms; that is, information resources and special programs , manpower, space facilities, internal cooperation and international network. The research could be used as basic resources for the International Science Business Library in Korea.",0,http://dx.doi.org/10.4275/KSLIS.2015.49.2.235,http://dx.doi.org/10.4275/KSLIS.2015.49.2.235
ART001994097,한국문헌정보학회지,한국문헌정보학회지,2015,8,문헌정보학,지역대표도서관 입지 선정에 관한 연구 - 부산광역시를 중심으로 -,A Research on the Site Selection of a Metropolitan Library: The Case of City of Busan,유재우(부산대학교);구본진(부산대학교);장덕현(부산대학교),"이 연구의 목적은 지역대표도서관 건립을 위한 입지 선정에 있어서의 절차와 과정, 그리고 주요 고려사항들을 제시하고자 하는 것이다. 부산광역시의 지역대표도서관 건립 계획을 사례로 하여 지역대표도서관의 입지를 선정하는데 있어서 평가의 항목이 되는 사항과 절차를 소개하고 실제로 부산지역에 가용한 부지들을 대상으로 최적의 입지에 도서관이 건립될 수 있도록 하기 위한 과정과 절차, 방법 등을 소개하였다. 가용한 입지의 선정을 위하여 부산광역시와 기초자치단체로부터 제안받은 부지들을 대상으로 지리적 여건, 지역적 특성, 사업여건 등을 고려한 후보지의 사업 여건을 조사, 분석하고 사업타당성을 검토하였다. 이를 통하여 향후 다른 지자체에서 지역대표도서관을 건립하거나 또는 보다 규모가 작은 공공도서관을 건립할 경우 절차적으로 참고할 수 있도록 하였다.","The objective of this study is to illustrate the procedures, processes, and considerations of site selection for the construction plan of a new main library in a metropolitan city. The case to be discussed in this paper is the new library of Busan. As a regional main library supported by the law, the new main library can serve as a representative public library for the citizen, which will serve as a community center, an intellectual archive, and the policy hub for the regional information services. In this paper, the site selection strategy and specific evaluation methods for the new Busan central metropolitan library have been discussed. It also strived to illustrate elements to be considered for the planning of a regional central library as other cities and provinces may refer to for their own regional central library planning.",7,http://dx.doi.org/10.4275/KSLIS.2015.49.3.291,http://dx.doi.org/10.4275/KSLIS.2015.49.3.291
ART001994097,한국도서관·정보학회지,한국도서관·정보학회지,2015,9,문헌정보학,지역대표도서관의 조직 및 운영방안에 관한 연구 - (가칭)부산도서관을 중심으로 -,A Study on the Organizational Structure and Operational Plans of Local Government Representing Library - with a Reference to the Library of Busan -,김영기(경성대학교);장덕현(부산대학교);이용재(부산대학교),"이 연구의 목적은 부산광역시 대표도서관인 부산대표도서관의 조직과 효율적인 운영 방안을 제시하는 것이다. 부산대표도서관은 ‘부산광역시 차원의 거점 도서관’, ‘정책도서관이자 연구도서관’, ‘부산학 도서관’ 등 복합적 성격을 갖는 도서관으로 그 성격을 규정하였으며, 부산대표도서관의 5대 핵심 기능은 도서관정책 수립, 지원협력, 자료보존, 정보서비스, 행정지원이다. 부산대표도서관의 기능과 역할의 원활한 수행을 위해서는 도서관정책과, 지원협력과, 자료보존팀, 정보서비스과, 행정지원과 등의 4과 1팀의 운영 조직이 필요하며, 관장은 3급 또는 개방형 직급으로, 각 과장은 4급 또는 5급으로, 그리고팀장은 5급 또는 6급의 직급으로 제안하였다. 부산대표도서관의 최소 필요 인력은 기반조성단계에서 행정직 10명, 사서직31명, 전산직 2명 등 모두 43명의 인력이, 정착단계에서는 각각 12명, 44명, 5명 등의 61명이 필요할 것으로 산출되었으며, 연간 운영 예산은 인건비 1,527,360천원, 자료구입비 735,000천원, 기타 운영비 2,130,000천원 등으로 연간 4,392,360 천원의 예산이 필요할 것으로 추정되었다.","The objective of this study is to present the organization and management plan for the new main library in Busan metropolitan city. The characteristics of the Busan Library was defined as follows: stronghold library of Busan, policy and research library, and research hub for Busan studies. The five core functions of the library are to be library policy making, support and collaboration, preservation, information services, and administrative support. In order to fulfill the duties and the roles of the library, it has been suggested to maintain 4 departments along with 1 team including the department of library policy, the department of support and collaboration, the department of information services, the department of administrative support, and the preservation team. It has also been suggested to secure proper number of personnel including 43 staff members for the opening of the library, which consist of 10 administrative staff, 31 librarians and 2 computer specialists. The annual operating budget has been estimated to 4.33 billion won including labor cost (1.53 billion won), acquisitions (.735 billion won) and, other operating cost (2.13 billion won).",8,http://dx.doi.org/10.16981/kliss.46.3.201509.51,http://dx.doi.org/10.16981/kliss.46.3.201509.51
ART001994097,한국비블리아학회지,한국비블리아학회지,2015,3,문헌정보학,대학도서관 업무의 시대별 변천에 따른 특성 연구,A Study on the Characteristics of Jobs in Academic Libraries According to Different Generations,조철현(성균관대학교),"본 연구는 웹의 진화에 따른 도서관의 대응을 도서관1.0, 도서관2.0, 도서관3.0으로 시대 구분하여 대학도서관 업무의 변화를 알아보고, 시대별 변화에 따른 업무의 특성을 제시하고자 하였다. 선행연구와 사례를 통한 직무분석과 델파이 조사를 통하여 나타난 연구 결과, 첫째, 도서관1.0 시대에서 시작하여 도서관3.0 시대로 계속 이어지는 업무 170개, 도서관2.0 시대에서 시작하여 도서관3.0 시대로 이어지는 업무 58개, 도서관1.0 시대에서 시작하여 도서관2.0 시대로 이어지는 업무 3개, 도서관1.0 시대에만 존재한 업무 3개, 도서관2.0 시대에만 존재한 업무 1개, 도서관3.0 시대에 새롭게 생성된 업무 25개 등으로 나타났다. 둘째, 5개 직무영역의 세부적인 부분을 포괄하는 전체적인 특성을 살펴보면, 경영관리의 경우, 중요도, 난이도, 빈도 모두가 시대별로 유의미하게 상승하는 것으로 밝혀졌다. 장서개발 및 관리의 경우, 중요도, 난이도, 빈도 모두가 도서관2.0 시대에서 도서관3.0 시대로만 유의미하게 상승하는 것으로 밝혀졌다. 자료조직의 경우, 중요도는 도서관1.0 시대에서 도서관2.0 시대로 유의미하게 하락하고, 빈도는 시대별로 유의미하게 하락하며, 난이도는 시대별로 유의미한 변화가 없는 것으로 밝혀졌다. 이용서비스의 경우, 중요도는 시대별로 유의미하게 상승하며, 난이도는 도서관1.0 시대에서 도서관2.0 시대로만 유의미하게 상승하는 것으로 밝혀졌다. 빈도는 시대별로 유의미하게 변화하지 않는 것으로 밝혀졌다. 정보시스템 구축 및 관리의 경우, 중요도 및 빈도는 시대별로 유의미하게 상승하며, 난이도는 시대별로 유의미하게 변화하지 않는 것으로 밝혀졌다.","This study aimed to investigate the transition of academic libraries' jobs by developing a model based on a shift of library generations including Library 1.0, Library 2.0, and Library 3.0 corresponding to the shift of web generations and to explore generational characteristics of library duties as well. The research used three phases of procedure: literature review about different library generations; job analyses for academic libraries in South Korea and the U.S.A.; the Delphi technique in tree sequential order. The research findings were as follows. First of all, there were 170 duties that continued from Library 1.0 to Library 3.0. There were 58 duties which continued from Library 2.0 to Library 3.0 whereas three duties that continued from Library 1.0 to Library 2.0. In addition, three distinctive duties existed only in Library 1.0 whereas one unique duty was only in Library 2.0. Library 3.0 generated 25 new duties. Secondly, considering general characteristics which cover specific parts of individual duties, there was a significant increase in importance, difficulty, and frequency of library administration throughout the three generations. In terms of importance, difficulty, and frequency of collection development and management, there was a significant increase only from Library 2.0 to Library 3.0. Considering information organization, there was a significant decrease in importance from Library 1.0 to Library 2.0. In addition, there was a significant decrease in frequency and there was no significant difference in difficulty throughout the three generations. In the case of information service, while there was a significant increase in importance among three generations, there was a significant increase in difficulty only from Library 1.0 to Library 2.0. However, there was no generational difference in frequency. With the respect of information system development and management, there was a significant increase in importance and frequency throughout the three generations, but there was no significant difference in difficulty among three generations.",2,http://dx.doi.org/10.14699/kbiblia.2015.26.1.135,http://dx.doi.org/10.14699/kbiblia.2015.26.1.135
ART001994097,한국문헌정보학회지,한국문헌정보학회지,2015,11,문헌정보학,작은도서관 운영실태 분석을 통한 활성화 방안에 관한 연구,A Study on Promotion of Small Libraries through an Analysis on the Current Situation of their Operation,김보일(나사렛대학교);조미아(경기대학교);변현주(작은도서관만드는사람들),"본 연구는 작은도서관의 운영 실태조사를 통해 작은도서관 운영의 흐름을 진단하고 운영의 활성화 방안을 제시하는데 목적이 있다. 연구결과, 공립작은도서관과 사립작은도서관 중 아파트 도서관 증가 추세 반영, 작은도서관의 내실화 방안, 도서관 운영 전문성 향상을 위한 인력 배치, 공․사립도서관의 운영현황 차이를 고려한 활성화 대책, 공공도서관과 작은도서관의 협력체계 구축, 통계데이터의 정확성을 증대시키려는 노력이 필요한 것으로 나타났다. 작은도서관 활성화 방안으로 양적인 조성보다는 질적인 운영지원으로 방향의 전환, 공립작은도서관의 운영의 안정화 노력, 사립작은도서관 전문성 향상 및 협력체계 구축, 작은도서관 법적기준의 강화, 작은도서관 캠페인을 통한 기업 참여유도를 제시하였다.","This study attempts to diagnose the trend of operation of small libraries and suggest direction for promoting them through a fact-finding survey on small libraries. According to the study results, it was important to make efforts for improvement such as reflecting the trend of increasing number of small public libraries and apartment libraries of small private libraries, enhancing substantiality of small libraries, human resource allocation for enhancing professionalism of running libraries, introducing activation measures that can consider the current operation situation of public and private libraries, establishing cooperative system between public and small libraries and enhancing accuracy of statistics data. As for the ways of promoting small libraries, change of direction toward qualitative operation support rather than quantitative increase, attempts to stabilizing operation of public small libraries, enhancement of specialty of private small libraries and establishment of cooperative system, strengthening of legal standard for small library and induction of corporate participation through campaigns were suggested.",9,http://dx.doi.org/10.4275/KSLIS.2015.49.4.031,http://dx.doi.org/10.4275/KSLIS.2015.49.4.031
